X.locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun,AllCapability
en-US,2331 E Lincoln Hwy,,Langhorne,United States,Bucks,"2331 E Lincoln Hwy, Langhorne, PA 19047-1812",SWC E Lincoln Hwy & Oxford Valley Rd,19047-1812,PA,T1135,1135,TRUE,2009-09-03T12:00:00,1998-07-22T12:00:00,Oxford Valley,12-hour,462,493,400,,EST,Eastern Std Time,UTC,-5,STR,(215) 269-0532,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,2421 Cranberry Hwy,Ste 110,Wareham,United States,Plymouth,"2421 Cranberry Hwy, Wareham, MA 02571-5022",SWC I-195 & Rte 28,02571-5022,MA,T2292,2292,TRUE,2011-06-02T12:00:00,2007-10-10T12:00:00,Wareham,12-hour,428,497,400,,EST,Eastern Std Time,UTC,-5,STR,(508) 273-0436,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,180 Somerville Ave,,Somerville,United States,Middlesex,"180 Somerville Ave, Somerville, MA 02143-3405",SWC Medford St & Somerville Av,02143-3405,MA,T1441,1441,TRUE,2012-03-22T12:00:00,2002-07-24T12:00:00,Somerville,12-hour,429,497,400,,EST,Eastern Std Time,UTC,-5,STR,(617) 776-4036,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beauty Concierge', 'CVS pharmacy', 'Mobile Kiosk', 'Starbucks']"
en-US,100 Amsterdam Commons,,Amsterdam,United States,Montgomery,"100 Amsterdam Commons, Amsterdam, NY 12010-7565",SWC Rte 30 & Golf Course Rd,12010-7565,NY,T2461,2461,TRUE,2012-06-21T12:00:00,2008-10-08T12:00:00,Amsterdam,12-hour,438,498,400,,EST,Eastern Std Time,UTC,-5,STR,(518) 770-7180,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,3031 Route 50,,Saratoga Springs,United States,Saratoga,"3031 Route 50, Saratoga Springs, NY 12866-2926",SEC Weibel Ave & SR 50,12866-2926,NY,T1271,1271,TRUE,2011-03-24T12:00:00,2000-07-19T12:00:00,Saratoga Springs,12-hour,438,498,400,,EST,Eastern Std Time,UTC,-5,STR,(518) 226-0003,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'Beer Available', 'CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks']"
en-US,310 Daniel Webster Hwy,,Nashua,United States,Hillsborough,"310 Daniel Webster Hwy, Nashua, NH 03060-5730",NEC Daniel Webster Hwy & Pheasant La,03060-5730,NH,T1228,1228,TRUE,2011-07-21T12:00:00,1999-10-06T12:00:00,Nashua,12-hour,468,497,400,,EST,Eastern Std Time,UTC,-5,STR,(603) 891-4858,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,1 Mystic View Rd,,Everett,United States,Middlesex,"1 Mystic View Rd, Everett, MA 02149-2428",SEC Rte 16 & Mystic View Rd,02149-2428,MA,T1229,1229,TRUE,2017-07-06T12:00:00,2000-10-04T12:00:00,Everett,12-hour,452,497,400,,EST,Eastern Std Time,UTC,-5,STR,(617) 420-0000,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,181 Plain St,,Lowell,United States,Middlesex,"181 Plain St, Lowell, MA 01852-5132",SEC Lowell Connector & Plain St,01852-5132,MA,T2480,2480,TRUE,,2009-10-07T12:00:00,Lowell,12-hour,470,497,400,,EST,Eastern Std Time,UTC,-5,STR,(978) 703-2020,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,1167 Washington St,,Hanover,United States,Plymouth,"1167 Washington St, Hanover, MA 02339-1643",SEC State Hwy 53 & Mill St,02339-1643,MA,T2532,2532,TRUE,,2009-10-07T12:00:00,Hanover,12-hour,428,497,400,,EST,Eastern Std Time,UTC,-5,STR,(781) 499-1961,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,600 Amherst St,,Nashua,United States,Hillsborough,"600 Amherst St, Nashua, NH 03063-1002",NWC Rt 101A & Cellu Dr,03063-1002,NH,T1532,1532,TRUE,2011-07-21T12:00:00,2003-07-23T12:00:00,Nashua NW,12-hour,468,497,400,,EST,Eastern Std Time,UTC,-5,STR,(603) 324-0039,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,2703 Route 541,,Burlington,United States,Burlington,"2703 Route 541, Burlington, NJ 08016-4175",NWC NJ Trnpk & Rte 541,08016-4175,NJ,T1158,1158,TRUE,2009-10-15T12:00:00,1998-07-22T12:00:00,Burlington,12-hour,422,495,400,,EST,Eastern Std Time,UTC,-5,STR,(609) 239-9885,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,101 Commerce Way,,Woburn,United States,Middlesex,"101 Commerce Way, Woburn, MA 01801-1007",SWC I-93 & Atlantic Ave,01801-1007,MA,T1266,1266,TRUE,2017-07-06T12:00:00,2000-10-04T12:00:00,Woburn,12-hour,452,497,400,,EST,Eastern Std Time,UTC,-5,STR,(781) 904-0002,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks']"
en-US,113 Main St,,Stoneham,United States,Middlesex,"113 Main St, Stoneham, MA 02180-3305",NWC Route 28 & Nixon LN,02180-3305,MA,T3253,3253,TRUE,,2017-07-19T12:00:00,Stoneham Redstone,12-hour,452,497,400,TargetExpress,EST,Eastern Std Time,UTC,-5,STR,(781) 832-3409,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,800 Rock Hill Dr,,Bensalem,United States,Bucks,"800 Rock Hill Dr, Bensalem, PA 19020-1628",SEC Rt 1 & Rock Hill Dr,19020-1628,PA,T1183,1183,TRUE,2009-10-15T12:00:00,1999-03-03T12:00:00,Neshaminy,12-hour,462,493,400,,EST,Eastern Std Time,UTC,-5,STR,(215) 364-9511,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab']"
en-US,101 Independence Mall Way,,Kingston,United States,Plymouth,"101 Independence Mall Way, Kingston, MA 02364-3048",NWC Rt 3 & Smiths Ln,02364-3048,MA,T1495,1495,TRUE,2016-03-17T12:00:00,2002-10-09T12:00:00,Kingston,12-hour,428,497,400,,EST,Eastern Std Time,UTC,-5,STR,(781) 585-5825,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Caffe', 'Mobile Kiosk']"
en-US,36 Furlong Dr,,Revere,United States,Suffolk,"36 Furlong Dr, Revere, MA 02151-4006",SWC Winthrop & Tomasello Ave,02151-4006,MA,T1942,1942,TRUE,2018-04-13T12:00:00,2005-03-02T12:00:00,Revere,12-hour,452,497,400,,EST,Eastern Std Time,UTC,-5,STR,(781) 922-6030,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,209 Stafford Park Blvd,,Manahawkin,United States,Ocean,"209 Stafford Park Blvd, Manahawkin, NJ 08050-2734",SWC Garden State Pkwy & Rte 72,08050-2734,NJ,T2392,2392,TRUE,2011-10-06T12:00:00,2008-07-23T12:00:00,Stafford Township,12-hour,450,495,400,,EST,Eastern Std Time,UTC,-5,STR,(609) 978-4922,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,210 Ballardvale St,,Wilmington,United States,Middlesex,"210 Ballardvale St, Wilmington, MA 01887-1045",NEC I-93 & Rte 125,01887-1045,MA,T2729,2729,TRUE,,2014-10-08T12:00:00,Wilmington,12-hour,470,497,400,,EST,Eastern Std Time,UTC,-5,STR,(978) 737-3964,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,400 Lynn Fells Pkwy,,Saugus,United States,Essex,"400 Lynn Fells Pkwy, Saugus, MA 01906-3100",NWC Rte 1 & Lynn Fells Pkwy,01906-3100,MA,T1290,1290,TRUE,2017-11-02T12:00:00,2000-10-04T12:00:00,Saugus,12-hour,452,497,400,,EST,Eastern Std Time,UTC,-5,STR,(781) 307-0000,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,912 Airport Center Dr,,Allentown,United States,Lehigh,"912 Airport Center Dr, Allentown, PA 18109-9385",SWC US Hwy 22 & Airport Rd,18109-9385,PA,T2399,2399,TRUE,,2009-07-22T12:00:00,Hanover Township,12-hour,461,493,400,,EST,Eastern Std Time,UTC,-5,STR,(610) 573-5710,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,401 Easton Rd,,Warrington,United States,Bucks,"401 Easton Rd, Warrington, PA 18976-2457",SEC Rte 611 & Street Road,18976-2457,PA,T1196,1196,TRUE,2017-10-26T12:00:00,1999-10-06T12:00:00,Warrington,12-hour,421,493,400,,EST,Eastern Std Time,UTC,-5,STR,(215) 491-5370,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,11000 Roosevelt Blvd Ste 3,,Philadelphia,United States,Philadelphia,"11000 Roosevelt Blvd Ste 3, Philadelphia, PA 19116-3961",NWC US1/Roosevelt Blvd & Haldeman,19116-3961,PA,T1809,1809,TRUE,2009-10-15T12:00:00,2003-07-23T12:00:00,Philadelphia NE,12-hour,462,493,400,,EST,Eastern Std Time,UTC,-5,STR,(215) 305-0000,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,1140 Commerce Blvd,,Dickson City,United States,Lackawanna,"1140 Commerce Blvd, Dickson City, PA 18519-1688",SEC Bus Rte 6 & Commerce Blvd,18519-1688,PA,T1474,1474,TRUE,2011-06-02T12:00:00,2002-10-09T12:00:00,Dickson City,12-hour,461,493,400,,EST,Eastern Std Time,UTC,-5,STR,(570) 383-7100,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Optical']"
en-US,610 N West End Blvd,,Quakertown,United States,Bucks,"610 N West End Blvd, Quakertown, PA 18951-4100",NWC Rt 309 & W Pumping Station Rd,18951-4100,PA,T2246,2246,TRUE,2009-09-03T12:00:00,2007-07-25T12:00:00,Richland Twp,12-hour,461,493,400,,EST,Eastern Std Time,UTC,-5,STR,(215) 529-2720,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,4004 Rte 130 N,,Delran,United States,Burlington,"4004 Rte 130 N, Delran, NJ 08075-2414",SWC Rt 130 & Haines Mill Rd,08075-2414,NJ,T2104,2104,TRUE,2009-10-15T12:00:00,2006-03-01T12:00:00,Delran,12-hour,422,495,400,,EST,Eastern Std Time,UTC,-5,STR,(856) 544-9050,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Photo Lab', 'Starbucks']"
en-US,4 Centerton Rd,,Mount Laurel,United States,Burlington,"4 Centerton Rd, Mount Laurel, NJ 08054-6102",NWC I-295 & Hwy 38,08054-6102,NJ,T1917,1917,TRUE,2009-10-15T12:00:00,2004-10-06T12:00:00,Mount Laurel,12-hour,422,495,400,,EST,Eastern Std Time,UTC,-5,STR,(856) 533-1197,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,1495 Old York Rd,,Abington,United States,Montgomery,"1495 Old York Rd, Abington, PA 19001-1923",NEC Old York Rd (SR611) & London Rd,19001-1923,PA,T1256,1256,TRUE,2009-10-15T12:00:00,2001-10-10T12:00:00,Abington Township,12-hour,421,493,400,,EST,Eastern Std Time,UTC,-5,STR,(215) 572-6977,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks']"
en-US,227 Highland Ave,,Salem,United States,Essex,"227 Highland Ave, Salem, MA 01970-1830",NEC Highland Ave & 1st St,01970-1830,MA,T1803,1803,TRUE,,2003-07-23T12:00:00,Salem Highland Ave,12-hour,452,497,400,,EST,Eastern Std Time,UTC,-5,STR,(978) 224-4000,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza']"
en-US,203 S Broadway,,Salem,United States,Rockingham,"203 S Broadway, Salem, NH 03079-3311",SEC Rte 28 & Cluff Crossing Rd,03079-3311,NH,T1186,1186,TRUE,2012-03-22T12:00:00,1999-07-21T12:00:00,Salem Broadway,12-hour,452,497,400,,EST,Eastern Std Time,UTC,-5,STR,(603) 870-0071,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,7400 Bustleton Ave,,Philadelphia,United States,Philadelphia,"7400 Bustleton Ave, Philadelphia, PA 19152-4312",NWC Bustleton Ave & Bleigh Ave,19152-4312,PA,T2418,2418,TRUE,2009-09-03T12:00:00,2009-03-04T12:00:00,Phila-Cottman,12-hour,462,493,400,,EST,Eastern Std Time,UTC,-5,STR,(267) 350-9480,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,125 Witchwood Dr,,North Wales,United States,Montgomery,"125 Witchwood Dr, North Wales, PA 19454-1833",NWC Bethlehem Pike & Stump Rd,19454-1833,PA,T1159,1159,TRUE,2017-10-26T12:00:00,1999-10-06T12:00:00,Montgomeryville,12-hour,421,493,400,,EST,Eastern Std Time,UTC,-5,STR,(215) 699-5688,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks']"
en-US,220 S River Rd,,Bedford,United States,Hillsborough,"220 S River Rd, Bedford, NH 03110-6819",SWC Rt 3 & F. E. Everett Tpke,03110-6819,NH,T2009,2009,TRUE,2011-10-06T12:00:00,2005-10-05T12:00:00,Bedford,12-hour,447,497,400,,EST,Eastern Std Time,UTC,-5,STR,(603) 263-0061,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,67 Pleasant Valley St,,Methuen,United States,Essex,"67 Pleasant Valley St, Methuen, MA 01844-7202",SEC Rte 113 & Prospect St,01844-7202,MA,T2287,2287,TRUE,2011-10-06T12:00:00,2007-10-10T12:00:00,Methuen,12-hour,452,497,400,,EST,Eastern Std Time,UTC,-5,STR,(978) 983-2020,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Photo Lab', 'Starbucks']"
en-US,1600 N Cedar Crest Blvd,,Allentown,United States,Lehigh,"1600 N Cedar Crest Blvd, Allentown, PA 18104-2318",SWC Cedar Crest Blvd & Walbert,18104-2318,PA,T1510,1510,TRUE,2011-10-06T12:00:00,2003-10-08T12:00:00,Allentown,12-hour,461,493,400,,EST,Eastern Std Time,UTC,-5,STR,(610) 398-4006,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks']"
en-US,240 Independence Way,,Danvers,United States,Essex,"240 Independence Way, Danvers, MA 01923-3653",NWC Rt 128 & Endicott,01923-3653,MA,T1187,1187,TRUE,2009-10-15T12:00:00,1999-07-21T12:00:00,Danvers,12-hour,452,497,400,,EST,Eastern Std Time,UTC,-5,STR,(978) 762-4439,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks']"
en-US,2450 Shoppers Ln,,Wyncote,United States,PA - Pennsylvania,"2450 Shoppers Ln, Wyncote, PA 19095-2960",NWC Cheltenham Ave & Washington Ln,19095-2960,PA,T2527,2527,TRUE,,2009-07-22T12:00:00,Cheltenham,12-hour,421,493,400,,EST,Eastern Std Time,UTC,-5,STR,(267) 628-3280,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,749 N KROCKS RD,,ALLENTOWN,United States,Lehigh,"749 N KROCKS RD, ALLENTOWN, PA 18106-9046",SEC of Krocks Road and Bypass Hwy 222,18106-9046,PA,T2608,2608,TRUE,,2016-07-20T12:00:00,Lower Macungie Twp,12-hour,461,493,400,,EST,Eastern Std Time,UTC,-5,STR,(484) 795-7347,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Starbucks']"
